source,context,en_raw,zh_raw,en_norm,zh_norm
DYS830,Y.5,Protection of equipment within an outdoor enclosure,戶外機殼內設備之保護,Protection of equipment within an outdoor enclosure,戶外機殼內設備之保護
DYS830,Y.5.1,General,一般,General,一般
DYS830,Y.5.2,Protection from moisture,防止濕氣,Protection from moisture,防止濕氣
DYS830,Y.5.2,Relevant tests of IEC 60529 or Y.5.3..................... :,CNS14165 (IEC60529)或Y.5.3的相關試驗:,Relevant tests of IEC 60529 or Y.5.3 :,CNS14165 (IEC60529)或Y.5.3的相關試驗:
DYS830,Y.5.3,Water spray test,水霧試驗,Water spray test,水霧試驗
DYS830,Y.5.4,Protection from plants and vermin,植物及害蟲之防護,Protection from plants and vermin,植物及害蟲之防護
DYS830,Y.5.5,Protection from excessive dust,過量灰塵之防護,Protection from excessive dust,過量灰塵之防護
DYS830,Y.5.5.1,General,一般,General,一般
DYS830,Y.5.5.2,IP5X equipment,IP5X設備,IP5X equipment,IP5X設備
DYS830,Y.5.5.3,IP6X equipment,IP6X設備,IP6X equipment,IP6X設備
DYS830,Y.6,Mechanical strength of enclosures,機殼之機械強度,Mechanical strength of enclosures,機殼之機械強度
DYS830,Y.6.1,General,一般,General,一般
DYS830,Y.6.2,Impact test .............................................................. :,撞擊試驗:,Impact test :,撞擊試驗:
MC-601,4,GENERAL REQUIREMENTS,一般要求,GENERAL REQUIREMENTS,一般要求
MC-601,4.1.1,"Acceptance of materials, components and subassemblies","各項要求之適用, 以及材料、組件及次組件之允收","Acceptance of materials, components and subassemblies","各項要求之適用, 以及材料、組件及次組件之允收"
MC-601,4.1.2,Use of components,組件之使用,Use of components,組件之使用
MC-601,4.1.3,Equipment design and construction,設備之設計及結構,Equipment design and construction,設備之設計及結構
MC-601,4.1.4,Specified ambient temperature for outdoor use (oC) ................................................................................. :,室外用途的指定環境溫度(°C):,Specified ambient temperature for outdoor use (oC) :,室外用途的指定環境溫度(°C):
MC-601,4.1.5,Constructions and components not specifically covered,未明確規定之結構與組件,Constructions and components not specifically covered,未明確規定之結構與組件
MC-601,4.1.8,Liquids and liquid filled components (LFC),液體或液體填充組件(LFC),Liquids and liquid filled components (LFC),液體或液體填充組件(LFC)
MC-601,4.1.15,Markings and instructions,標示及說明,Markings and instructions,標示及說明
MC-601,4.4.3,Safeguard robustness,安全防護之強健性,Safeguard robustness,安全防護之強健性
MC-601,4.4.3.1,General,一般,General,一般
MC-601,4.4.3.2,Steady force tests,穩定力試驗,Steady force tests,穩定力試驗
MC-601,4.4.3.3,Drop tests,落下試驗,Drop tests,落下試驗
MC-601,4.4.3.4,Impact tests,撞擊試驗,Impact tests,撞擊試驗
MC-601,4.4.3.5,Internal accessible safeguard tests,內部可觸及的安全防護試驗,Internal accessible safeguard tests,內部可觸及的安全防護試驗
MC-601,4.4.3.6,Glass impact tests,玻璃撞擊試驗,Glass impact tests,玻璃撞擊試驗
MC-601,4.4.3.7,Glass fixation tests,玻璃固定試驗,Glass fixation tests,玻璃固定試驗
MC-601,4.4.3.7,Glass impact test (1J),玻璃衝擊試驗(1J),Glass impact test (1J),玻璃衝擊試驗(1J)
MC-601,4.4.3.7,Push/pull test (10 N),推/拉試驗(10 N),Push/pull test (10 N),推/拉試驗(10 N)
MC-601,4.4.3.8,Thermoplastic material tests,熱塑性材料試驗,Thermoplastic material tests,熱塑性材料試驗
MC-601,4.4.3.9,Air comprising a safeguard,空氣構成之安全防護,Air comprising a safeguard,空氣構成之安全防護
MC-601,4.4.3.10,"Accessibility, glass, safeguard effectiveness",符合性判斷準則,"Accessibility, glass, safeguard effectiveness",符合性判斷準則
MC-601,4.4.4,Displacement of a safeguard by an insulating liquid,用絕緣液體置換安全防護,Displacement of a safeguard by an insulating liquid,用絕緣液體置換安全防護
MC-601,4.4.5,Safety interlocks,安全互鎖,Safety interlocks,安全互鎖
MC-601,4.5,Explosion,爆炸,Explosion,爆炸
MC-601,4.5.1,General,一般,General,一般
MC-601,4.5.2,No explosion during normal/abnormal operating condition,正常/異常工作狀態期間無爆炸,No explosion during normal/abnormal operating condition,正常/異常工作狀態期間無爆炸
MC-601,4.5.2,No harm by explosion during single fault conditions,單一故障條件下的爆炸不會造成任何傷害,No harm by explosion during single fault conditions,單一故障條件下的爆炸不會造成任何傷害
MC-601,4.6,Fixing of conductors,導體之緊固,Fixing of conductors,導體之緊固
MC-601,4.6,Fix conductors not to defeat a safeguard,"修復導體,不要擊敗保護",Fix conductors not to defeat a safeguard,"修復導體,不要擊敗保護"
MC-601,4.6,Compliance is checked by test ............................... :,通過試驗檢查符合性性:,Compliance is checked by test :,通過試驗檢查符合性性:
MC-601,4.7,Equipment for direct insertion into mains socket–outlets,直接插接主電源插座之設備,Equipment for direct insertion into mains socket–outlets,直接插接主電源插座之設備
MC-601,4.7.2,Mains plug part complies with relevant standard ... :,主電源系統插頭應符合相關標準之規定,Mains plug part complies with relevant standard :,主電源系統插頭應符合相關標準之規定
MC-601,4.7.3,Torque (Nm) ........................................................... :,轉矩(Nm):,Torque (Nm) :,轉矩(Nm):
MC-601,4.8,Equipment containing coin/button cell batteries,設備包含鋰電池或鈕扣型電池之電池組,Equipment containing coin/button cell batteries,設備包含鋰電池或鈕扣型電池之電池組
MC-601,4.8.1,General,一般,General,一般
MC-601,4.8.2,Instructional safeguard ........................................... :,指示型安全防護,Instructional safeguard :,指示型安全防護
MC-601,4.8.3,Battery compartment door/cover construction,電池匣蓋結構,Battery compartment door/cover construction,電池匣蓋結構
MC-601,4.8.3,Open torque test,打開扭矩試驗,Open torque test,打開扭矩試驗
MC-601,4.8.4.2,Stress relief test,應力釋放試驗,Stress relief test,應力釋放試驗
MC-601,4.8.4.3,Battery replacement test,電池更換試驗,Battery replacement test,電池更換試驗
MC-601,4.8.4.4,Drop test,落下試驗,Drop test,落下試驗
MC-601,4.8.4.5,Impact test,撞擊試驗,Impact test,撞擊試驗
MC-601,4.8.4.6,Crush test,碾壓試驗,Crush test,碾壓試驗
MC-601,4.8.5,Compliance,符合性判斷準則,Compliance,符合性判斷準則
MC-601,4.8.5,30N force test with test probe,帶測試探頭的30N力試驗,30N force test with test probe,帶測試探頭的30N力試驗
MC-601,4.8.5,20N force test with test hook,帶測試鉤的20N力試驗,20N force test with test hook,帶測試鉤的20N力試驗
MC-601,4.9,Likelihood of fire or shock due to entry of conductive object,因導電物體掉入而導致起火或電擊之可能性,Likelihood of fire or shock due to entry of conductive object,因導電物體掉入而導致起火或電擊之可能性
MC-601,4.10,Component requirements,組件規定,Component requirements,組件規定
MC-601,4.10.1,Disconnect Device,切離裝置,Disconnect Device,切離裝置
MC-601,4.10.2,Switches and relays,開關及繼電器,Switches and relays,開關及繼電器
MC-601,5,ELECTRICALLY-CAUSED INJURY,電氣導致之傷害,ELECTRICALLY-CAUSED INJURY,電氣導致之傷害
MC-601,5.2,Classification and limits of electrical energy sources,電器能量源之分級及限制,Classification and limits of electrical energy sources,電器能量源之分級及限制
MC-601,5.2.2,"ES1, ES2 and ES3 limits",ES1、ES2和ES3限制,"ES1, ES2 and ES3 limits",ES1、ES2和ES3限制
MC-601,5.2.2.2,Steady-state voltage and current limits ................... :,穩態電壓和電流限制:,Steady-state voltage and current limits :,穩態電壓和電流限制:
MC-601,5.2.2.3,Capacitance limits ................................................... :,電容性限制值,Capacitance limits :,電容性限制值
MC-601,5.2.2.4,Single pulse limits ................................................... :,單一脈衝限制值,Single pulse limits :,單一脈衝限制值
MC-601,5.2.2.5,Limits for repetitive pulses ....................................... :,連續性脈衝之限制值,Limits for repetitive pulses :,連續性脈衝之限制值
MC-601,5.2.2.6,Ringing signals,振鈴訊號,Ringing signals,振鈴訊號
MC-601,5.2.2.7,Audio signals,音頻訊號,Audio signals,音頻訊號
MC-601,5.3,Protection against electrical energy sources,針對電氣能量源之保護,Protection against electrical energy sources,針對電氣能量源之保護
MC-601,5.3.1,"General Requirements for accessible parts to ordinary, instructed and skilled persons",普通人員、受指導人員及技術人員可觸及零件的一般要求,"General Requirements for accessible parts to ordinary, instructed and skilled persons",普通人員、受指導人員及技術人員可觸及零件的一般要求
MC-601,5.3.1,Accessible ES1/ES2 derived from ES2/ES3 circuits,可訪問ES1/ES2派生自ES2/ES3電路,Accessible ES1/ES2 derived from ES2/ES3 circuits,可訪問ES1/ES2派生自ES2/ES3電路
MC-601,5.3.1,Skilled persons not unintentional contact ES3 bare conductors,技術人員不無意接觸 ES3裸導體,Skilled persons not unintentional contact ES3 bare conductors,技術人員不無意接觸 ES3裸導體
MC-601,5.3.2.1,Accessibility to electrical energy sources and safeguards,觸及之電能來源和保障措施,Accessibility to electrical energy sources and safeguards,觸及之電能來源和保障措施
MC-601,5.3.2.1,Accessibility to outdoor equipment bare parts,可訪問戶外設備裸露部件,Accessibility to outdoor equipment bare parts,可訪問戶外設備裸露部件
MC-601,5.3.2.2,Contact requirements,接觸要求,Contact requirements,接觸要求
MC-601,5.3.2.2,Test with test probe from Annex V,使用附錄V試驗探棒進行試驗,Test with test probe from Annex V,使用附錄V試驗探棒進行試驗
MC-601,5.3.2.2,Air gap – electric strength test potential (V) ............. :,空氣間隙=電動強度測試電位(V):,Air gap – electric strength test potential (V) :,空氣間隙=電動強度測試電位(V):
MC-601,5.3.2.2,Air gap – distance (mm) ......................................... :,空氣間隙=距離(mm) :,Air gap – distance (mm) :,空氣間隙=距離(mm) :
MC-601,5.3.2.3,Compliance,符合性,Compliance,符合性
MC-601,5.3.2.4,Terminals for connecting stripped wire,用作裸線連接之端子,Terminals for connecting stripped wire,用作裸線連接之端子
MC-601,5.4,Insulation materials and requirements,絕緣材料及要求,Insulation materials and requirements,絕緣材料及要求
MC-601,5.4.1.2,Properties of insulating material,絕緣材料之性質,Properties of insulating material,絕緣材料之性質
MC-601,5.4.1.3,Material is non-hygroscopic,材料是非吸濕的,Material is non-hygroscopic,材料是非吸濕的
MC-601,5.4.1.4,Maximum operating temperature for insulating materials ................................................................. :,材料、組件及系統之最大操作溫度,Maximum operating temperature for insulating materials :,材料、組件及系統之最大操作溫度
MC-601,5.4.1.5,Pollution degrees .................................................... :,污染等級,Pollution degrees :,污染等級
MC-601,5.4.1.5.2,Test for pollution degree 1 environment and for an insulating compound,對於污染等級1之環境及絕緣化合物之試驗,Test for pollution degree 1 environment and for an insulating compound,對於污染等級1之環境及絕緣化合物之試驗
MC-601,5.4.1.5.3,Thermal cycling test,熱循環試驗,Thermal cycling test,熱循環試驗
MC-601,5.4.1.6,Insulation in transformers with varying dimensions,變壓器內具不同尺度之絕緣,Insulation in transformers with varying dimensions,變壓器內具不同尺度之絕緣
MC-601,5.4.1.7,Insulation in circuits generating starting pulses,在產生起始脈衝電路內之絕緣,Insulation in circuits generating starting pulses,在產生起始脈衝電路內之絕緣
MC-601,5.4.1.8,Determination of working voltage ............................ :,決定工作電壓,Determination of working voltage :,決定工作電壓
MC-601,5.4.1.9,Insulating surfaces,絕緣表面,Insulating surfaces,絕緣表面
MC-601,5.4.1.10,Thermoplastic parts on which conductive metallic parts are directly mounted,被可導電金屬部件直接鑲嵌之熱塑性部件,Thermoplastic parts on which conductive metallic parts are directly mounted,被可導電金屬部件直接鑲嵌之熱塑性部件
MC-601,5.4.1.10.2,Vicat test ................................................................. :,軟化(Vicat)試驗,Vicat test :,軟化(Vicat)試驗
MC-601,5.4.1.10.3,Ball pressure test .................................................... :,球壓試驗,Ball pressure test :,球壓試驗
MC-601,5.4.2,Clearances,空間距離,Clearances,空間距離
MC-601,5.4.2.1,General requirements,一般要求,General requirements,一般要求
MC-601,5.4.2.1,"Clearances in circuits connected to AC Mains, Alternative method","連接到交流電源的電路中的間隙, 替代方法","Clearances in circuits connected to AC Mains, Alternative method","連接到交流電源的電路中的間隙, 替代方法"
